STF_ID,uM,%Pos  W2/Med,%Inh Cells/High,CanonicalSmiles,Selectivity,target
STF-001903,11.11,104.8,8.6,C1=CC2=C3C(=CC(=C2C(=C1)S(=O)(=O)N)[N+](=O)[O-])NC(=O)C(=O)N3,0.4773662551440329,0
STF-001903,22.22,96.0,6.5,C1=CC2=C3C(=CC(=C2C(=C1)S(=O)(=O)N)[N+](=O)[O-])NC(=O)C(=O)N3,0.4773662551440329,0
STF-001824,1.39,120.2,-4.3,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)ON)Cl,0.0,0
STF-001824,2.78,90.3,4.1,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)ON)Cl,0.0,0
STF-001824,5.56,125.7,16.4,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)ON)Cl,0.0,0
STF-001824,11.11,133.5,19.0,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)ON)Cl,0.0,1
STF-001824,22.22,114.3,13.1,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)ON)Cl,0.0,0
STF-001904,1.39,102.0,-3.3,C(=O)(C(=O)O)N,0.0,0
STF-001904,2.78,100.0,4.1,C(=O)(C(=O)O)N,0.0,0
STF-001904,5.56,119.2,-1.4,C(=O)(C(=O)O)N,0.0,0
STF-001904,11.11,126.8,21.0,C(=O)(C(=O)O)N,0.0,0
STF-001904,22.22,117.7,2.8,C(=O)(C(=O)O)N,0.0,0
STF-001825,1.39,124.3,-14.7,C1CC(NC(C1)CCN)CCN,0.017241379310344827,0
STF-001825,2.78,115.8,5.9,C1CC(NC(C1)CCN)CCN,0.017241379310344827,0
STF-001825,5.56,118.2,-8.9,C1CC(NC(C1)CCN)CCN,0.017241379310344827,0
STF-001825,11.11,107.9,20.0,C1CC(NC(C1)CCN)CCN,0.017241379310344827,0
STF-001825,22.22,157.6,19.6,C1CC(NC(C1)CCN)CCN,0.017241379310344827,1
STF-001826,1.39,117.1,-12.8,COC1=C2C3=C(CC4C5(C3(CCN4CC6CC6)C(O2)C(=O)CC5)O)C=C1,0.0,0
STF-001826,2.78,99.7,5.0,COC1=C2C3=C(CC4C5(C3(CCN4CC6CC6)C(O2)C(=O)CC5)O)C=C1,0.0,0
STF-001826,5.56,98.0,5.2,COC1=C2C3=C(CC4C5(C3(CCN4CC6CC6)C(O2)C(=O)CC5)O)C=C1,0.0,0
STF-001826,11.11,109.7,32.4,COC1=C2C3=C(CC4C5(C3(CCN4CC6CC6)C(O2)C(=O)CC5)O)C=C1,0.0,0
STF-001826,22.22,92.9,20.6,COC1=C2C3=C(CC4C5(C3(CCN4CC6CC6)C(O2)C(=O)CC5)O)C=C1,0.0,0
STF-001906,1.39,108.9,-9.0,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,0.16265060240963855,0
STF-001906,2.78,90.4,2.3,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,0.16265060240963855,0
STF-001906,5.56,81.4,21.1,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,0.16265060240963855,0
STF-001906,11.11,66.6,14.3,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,0.16265060240963855,-1
STF-001906,22.22,39.9,7.5,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,0.16265060240963855,-1
STF-001827,1.39,115.4,-10.9,C1=CC(=CC=C1CSC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)[N+](=O)[O-],0.0,0
STF-001827,2.78,92.4,-6.8,C1=CC(=CC=C1CSC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)[N+](=O)[O-],0.0,0
STF-001827,5.56,110.0,6.1,C1=CC(=CC=C1CSC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)[N+](=O)[O-],0.0,0
STF-001827,11.11,95.1,14.3,C1=CC(=CC=C1CSC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)[N+](=O)[O-],0.0,0
STF-001827,22.22,105.3,-6.5,C1=CC(=CC=C1CSC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)[N+](=O)[O-],0.0,0
STF-001907,1.39,84.2,-10.9,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C.CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0.0,0
STF-001907,2.78,122.7,-5.0,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C.CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0.0,0
STF-001907,5.56,97.9,-2.3,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C.CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0.0,0
STF-001907,11.11,77.4,13.3,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C.CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0.0,0
STF-001907,22.22,137.1,-1.9,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C.CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0.0,1
STF-001828,1.39,96.2,-10.0,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0.0398936170212766,0
STF-001828,2.78,104.5,8.6,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0.0398936170212766,0
STF-001828,5.56,98.7,6.1,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0.0398936170212766,0
STF-001828,11.11,97.7,2.9,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0.0398936170212766,0
STF-001828,22.22,101.0,17.8,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0.0398936170212766,0
STF-001908,1.39,102.5,0.5,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=CC=C3,0.11561866125760649,0
STF-001908,2.78,90.3,-3.2,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=CC=C3,0.11561866125760649,0
STF-001908,5.56,122.7,-8.0,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=CC=C3,0.11561866125760649,0
STF-001908,11.11,94.9,18.1,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=CC=C3,0.11561866125760649,0
STF-001908,22.22,120.1,28.0,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=CC=C3,0.11561866125760649,0
STF-001909,1.39,102.9,-17.5,[NH2-].[NH2-].Cl[Pt+2]Cl,0.46621621621621623,0
STF-001909,2.78,117.0,-1.4,[NH2-].[NH2-].Cl[Pt+2]Cl,0.46621621621621623,0
STF-001909,5.56,105.9,2.3,[NH2-].[NH2-].Cl[Pt+2]Cl,0.46621621621621623,0
STF-001909,11.11,79.7,9.5,[NH2-].[NH2-].Cl[Pt+2]Cl,0.46621621621621623,0
STF-001909,22.22,123.1,22.4,[NH2-].[NH2-].Cl[Pt+2]Cl,0.46621621621621623,0
STF-001910,1.39,87.5,-18.5,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,0.16842105263157894,0
STF-001910,2.78,95.9,8.6,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,0.16842105263157894,0
STF-001910,5.56,93.6,3.3,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,0.16842105263157894,0
STF-001910,11.11,86.2,-6.7,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,0.16842105263157894,0
STF-001910,22.22,77.4,25.2,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,0.16842105263157894,0
STF-001831,1.39,113.2,4.3,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,0.012392755004766444,0
STF-001831,2.78,87.5,11.3,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,0.012392755004766444,0
STF-001831,5.56,97.2,4.2,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,0.012392755004766444,0
STF-001831,11.11,94.2,8.6,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,0.012392755004766444,0
STF-001831,22.22,115.4,13.1,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,0.012392755004766444,0
STF-001753,1.39,89.7,16.6,C1CN2CCC1C(C2C(C3=CC=CC=C3)C4=CC=CC=C4)NCC5=CC=CC=C5I,0.22033898305084745,0
STF-001753,2.78,67.3,-8.6,C1CN2CCC1C(C2C(C3=CC=CC=C3)C4=CC=CC=C4)NCC5=CC=CC=C5I,0.22033898305084745,-1
STF-001753,5.56,85.1,-1.4,C1CN2CCC1C(C2C(C3=CC=CC=C3)C4=CC=CC=C4)NCC5=CC=CC=C5I,0.22033898305084745,0
STF-001753,11.11,49.2,21.9,C1CN2CCC1C(C2C(C3=CC=CC=C3)C4=CC=CC=C4)NCC5=CC=CC=C5I,0.22033898305084745,-1
STF-001753,22.22,23.1,54.2,C1CN2CCC1C(C2C(C3=CC=CC=C3)C4=CC=CC=C4)NCC5=CC=CC=C5I,0.22033898305084745,-1
STF-001675,1.39,94.1,-11.8,CC(=NCCCC(C(=O)O)N)N,0.07936507936507936,0
STF-001675,2.78,119.6,1.4,CC(=NCCCC(C(=O)O)N)N,0.07936507936507936,0
STF-001675,5.56,122.0,8.0,CC(=NCCCC(C(=O)O)N)N,0.07936507936507936,0
STF-001675,11.11,144.8,-2.9,CC(=NCCCC(C(=O)O)N)N,0.07936507936507936,1
STF-001675,22.22,129.8,6.5,CC(=NCCCC(C(=O)O)N)N,0.07936507936507936,0
STF-001755,1.39,126.4,-3.3,CCOC(=O)C1=C(N(C(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)CC#C)C,0.04771371769383698,0
STF-001755,2.78,80.3,10.4,CCOC(=O)C1=C(N(C(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)CC#C)C,0.04771371769383698,0
STF-001755,5.56,117.2,8.9,CCOC(=O)C1=C(N(C(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)CC#C)C,0.04771371769383698,0
STF-001755,11.11,116.4,-7.6,CCOC(=O)C1=C(N(C(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)CC#C)C,0.04771371769383698,0
STF-001755,22.22,83.5,26.2,CCOC(=O)C1=C(N(C(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)CC#C)C,0.04771371769383698,0
STF-001676,1.39,79.5,-19.4,CNC1CC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,0.17037037037037037,0
STF-001676,2.78,131.1,7.7,CNC1CC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,0.17037037037037037,1
STF-001676,5.56,117.2,23.0,CNC1CC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,0.17037037037037037,0
STF-001676,11.11,69.2,20.0,CNC1CC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,0.17037037037037037,-1
STF-001676,22.22,70.3,18.7,CNC1CC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,0.17037037037037037,0
STF-001756,1.39,121.6,-19.4,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC(=N2)COC,0.011627906976744186,0
STF-001756,2.78,127.9,17.6,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC(=N2)COC,0.011627906976744186,0
STF-001756,5.56,128.1,-6.1,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC(=N2)COC,0.011627906976744186,0
STF-001756,11.11,126.1,19.0,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC(=N2)COC,0.011627906976744186,0
STF-001756,22.22,99.5,2.8,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC(=N2)COC,0.011627906976744186,0
STF-001677,1.39,98.7,0.5,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4CCOCC4,0.06701030927835051,0
STF-001677,2.78,104.4,12.2,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4CCOCC4,0.06701030927835051,0
STF-001677,5.56,118.3,15.5,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4CCOCC4,0.06701030927835051,0
STF-001677,11.11,137.7,22.9,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4CCOCC4,0.06701030927835051,1
STF-001677,22.22,102.0,12.1,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4CCOCC4,0.06701030927835051,0
STF-001757,1.39,97.2,-10.0,CC[N+](CC)(CC)COC1=CC=C(C=C1)C=CC2=CC=CC=C2,0.06896551724137931,0
STF-001757,2.78,118.0,2.3,CC[N+](CC)(CC)COC1=CC=C(C=C1)C=CC2=CC=CC=C2,0.06896551724137931,0
STF-001757,5.56,89.7,10.8,CC[N+](CC)(CC)COC1=CC=C(C=C1)C=CC2=CC=CC=C2,0.06896551724137931,0
STF-001757,11.11,89.1,32.4,CC[N+](CC)(CC)COC1=CC=C(C=C1)C=CC2=CC=CC=C2,0.06896551724137931,0
STF-001757,22.22,56.7,37.4,CC[N+](CC)(CC)COC1=CC=C(C=C1)C=CC2=CC=CC=C2,0.06896551724137931,-1
STF-001678,1.39,98.7,-30.8,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,0.013812154696132596,0
STF-001678,2.78,94.9,5.9,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,0.013812154696132596,0
STF-001678,5.56,90.9,9.9,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,0.013812154696132596,0
STF-001678,11.11,106.5,13.3,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,0.013812154696132596,0
STF-001678,22.22,121.5,18.7,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,0.013812154696132596,0
STF-001758,1.39,73.1,-5.2,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.010683760683760684,0
STF-001758,2.78,106.7,10.4,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.010683760683760684,0
STF-001758,5.56,78.7,15.5,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.010683760683760684,0
STF-001758,11.11,114.0,1.0,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.010683760683760684,0
STF-001758,22.22,93.8,22.4,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.010683760683760684,0
STF-001680,1.39,123.0,-7.1,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,0.033697632058287796,0
STF-001680,2.78,100.0,-11.3,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,0.033697632058287796,0
STF-001680,5.56,105.5,-14.6,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,0.033697632058287796,0
STF-001680,11.11,118.4,1.0,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,0.033697632058287796,0
STF-001680,22.22,99.7,19.6,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,0.033697632058287796,0
STF-001760,1.39,128.1,-29.9,CC(C)(CCP(=O)(O)O)C(=O)O,0.007751937984496124,0
STF-001760,2.78,121.2,6.8,CC(C)(CCP(=O)(O)O)C(=O)O,0.007751937984496124,0
STF-001760,5.56,103.3,1.4,CC(C)(CCP(=O)(O)O)C(=O)O,0.007751937984496124,0
STF-001760,11.11,129.8,7.6,CC(C)(CCP(=O)(O)O)C(=O)O,0.007751937984496124,0
STF-001760,22.22,95.8,32.7,CC(C)(CCP(=O)(O)O)C(=O)O,0.007751937984496124,0
STF-001681,1.39,66.9,-12.8,CC(C)CC(CSSCC(CC(C)C)N)N,0.05555555555555555,-1
STF-001681,2.78,79.9,-7.7,CC(C)CC(CSSCC(CC(C)C)N)N,0.05555555555555555,0
STF-001681,5.56,73.5,-8.9,CC(C)CC(CSSCC(CC(C)C)N)N,0.05555555555555555,0
STF-001681,11.11,48.8,5.7,CC(C)CC(CSSCC(CC(C)C)N)N,0.05555555555555555,-1
STF-001681,22.22,78.8,16.8,CC(C)CC(CSSCC(CC(C)C)N)N,0.05555555555555555,0
STF-001761,1.39,111.6,-11.8,CC(C(C1=C(C=CC(=C1)OC)OC)O)N,0.10294117647058823,0
STF-001761,2.78,102.7,-7.7,CC(C(C1=C(C=CC(=C1)OC)OC)O)N,0.10294117647058823,0
STF-001761,5.56,89.5,17.4,CC(C(C1=C(C=CC(=C1)OC)OC)O)N,0.10294117647058823,0
STF-001761,11.11,120.9,-11.4,CC(C(C1=C(C=CC(=C1)OC)OC)O)N,0.10294117647058823,0
STF-001761,22.22,121.2,4.7,CC(C(C1=C(C=CC(=C1)OC)OC)O)N,0.10294117647058823,0
STF-001832,1.39,111.6,-15.6,CC1(C2CCC(C2)C1(C)NC)C,0.01818181818181818,0
STF-001832,2.78,113.8,-15.8,CC1(C2CCC(C2)C1(C)NC)C,0.01818181818181818,0
STF-001832,5.56,87.2,16.4,CC1(C2CCC(C2)C1(C)NC)C,0.01818181818181818,0
STF-001832,11.11,117.5,-1.0,CC1(C2CCC(C2)C1(C)NC)C,0.01818181818181818,0
STF-001832,22.22,104.3,-14.0,CC1(C2CCC(C2)C1(C)NC)C,0.01818181818181818,0
STF-001912,1.39,126.5,-9.0,CN1C=NC2=C1N=CN=C2NC3CCCC3,0.07865168539325842,0
STF-001912,2.78,108.0,3.2,CN1C=NC2=C1N=CN=C2NC3CCCC3,0.07865168539325842,0
STF-001912,5.56,108.4,20.2,CN1C=NC2=C1N=CN=C2NC3CCCC3,0.07865168539325842,0
STF-001912,11.11,107.9,2.9,CN1C=NC2=C1N=CN=C2NC3CCCC3,0.07865168539325842,0
STF-001912,22.22,111.3,25.2,CN1C=NC2=C1N=CN=C2NC3CCCC3,0.07865168539325842,0
STF-001833,1.39,117.9,-17.5,CC(CC1=CC=CC=C1)N(C)CC#C,0.016129032258064516,0
STF-001833,2.78,116.0,18.6,CC(CC1=CC=CC=C1)N(C)CC#C,0.016129032258064516,0
STF-001833,5.56,127.1,16.4,CC(CC1=CC=CC=C1)N(C)CC#C,0.016129032258064516,0
STF-001833,11.11,108.8,-6.7,CC(CC1=CC=CC=C1)N(C)CC#C,0.016129032258064516,0
STF-001833,22.22,116.6,27.1,CC(CC1=CC=CC=C1)N(C)CC#C,0.016129032258064516,0
STF-001913,1.39,114.0,-27.0,C1C2=NOC(=O)N2C3=C(O1)C=CC(=C3)Br,0.014285714285714285,0
STF-001913,2.78,127.6,17.6,C1C2=NOC(=O)N2C3=C(O1)C=CC(=C3)Br,0.014285714285714285,0
STF-001913,5.56,145.0,13.6,C1C2=NOC(=O)N2C3=C(O1)C=CC(=C3)Br,0.014285714285714285,1
STF-001913,11.11,149.3,18.1,C1C2=NOC(=O)N2C3=C(O1)C=CC(=C3)Br,0.014285714285714285,1
STF-001913,22.22,127.2,-10.3,C1C2=NOC(=O)N2C3=C(O1)C=CC(=C3)Br,0.014285714285714285,0
STF-001834,1.39,81.1,-10.9,C1CCC(CC1)(C2=CC(=CC=C2)N=C=S)N3CCCCC3,0.06896551724137931,0
STF-001834,2.78,125.3,0.5,C1CCC(CC1)(C2=CC(=CC=C2)N=C=S)N3CCCCC3,0.06896551724137931,0
STF-001834,5.56,110.1,6.1,C1CCC(CC1)(C2=CC(=CC=C2)N=C=S)N3CCCCC3,0.06896551724137931,0
STF-001834,11.11,123.9,9.5,C1CCC(CC1)(C2=CC(=CC=C2)N=C=S)N3CCCCC3,0.06896551724137931,0
STF-001834,22.22,78.2,33.6,C1CCC(CC1)(C2=CC(=CC=C2)N=C=S)N3CCCCC3,0.06896551724137931,0
STF-001914,1.39,117.2,-23.2,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,0.17699115044247787,0
STF-001914,2.78,120.4,5.0,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,0.17699115044247787,0
STF-001914,5.56,102.8,6.1,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,0.17699115044247787,0
STF-001914,11.11,91.8,12.4,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,0.17699115044247787,0
STF-001914,22.22,93.8,19.6,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,0.17699115044247787,0
STF-001835,1.39,85.0,-8.1,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,0.17222222222222222,0
STF-001835,2.78,121.5,5.9,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,0.17222222222222222,0
STF-001835,5.56,136.7,20.2,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,0.17222222222222222,1
STF-001835,11.11,91.6,29.5,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,0.17222222222222222,0
STF-001835,22.22,100.6,33.6,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,0.17222222222222222,0
STF-001915,1.39,82.4,-36.5,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,0.06484641638225255,0
STF-001915,2.78,109.9,19.5,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,0.06484641638225255,0
STF-001915,5.56,143.1,17.4,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,0.06484641638225255,1
STF-001915,11.11,98.3,13.3,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,0.06484641638225255,0
STF-001915,22.22,87.9,24.3,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,0.06484641638225255,0
STF-001916,1.39,107.1,-11.8,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(COS(=O)[O-])O.C(COS(=O)[O-])O,0.08955223880597014,0
STF-001916,2.78,127.8,7.7,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(COS(=O)[O-])O.C(COS(=O)[O-])O,0.08955223880597014,0
STF-001916,5.56,89.2,9.9,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(COS(=O)[O-])O.C(COS(=O)[O-])O,0.08955223880597014,0
STF-001916,11.11,110.8,10.5,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(COS(=O)[O-])O.C(COS(=O)[O-])O,0.08955223880597014,0
STF-001916,22.22,96.5,19.6,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(COS(=O)[O-])O.C(COS(=O)[O-])O,0.08955223880597014,0
STF-001917,1.39,126.5,-5.2,C1=CC=C(C=C1)C2=NO[N+](=C2C#N)[O-],0.16666666666666666,0
STF-001917,2.78,99.9,2.3,C1=CC=C(C=C1)C2=NO[N+](=C2C#N)[O-],0.16666666666666666,0
STF-001917,5.56,130.9,-8.9,C1=CC=C(C=C1)C2=NO[N+](=C2C#N)[O-],0.16666666666666666,1
STF-001917,11.11,98.1,20.0,C1=CC=C(C=C1)C2=NO[N+](=C2C#N)[O-],0.16666666666666666,0
STF-001917,22.22,108.7,27.1,C1=CC=C(C=C1)C2=NO[N+](=C2C#N)[O-],0.16666666666666666,0
STF-001838,1.39,121.5,7.1,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,0.015873015873015872,0
STF-001838,2.78,107.5,3.2,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,0.015873015873015872,0
STF-001838,5.56,74.4,2.3,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,0.015873015873015872,0
STF-001838,11.11,79.6,17.1,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,0.015873015873015872,0
STF-001838,22.22,123.6,11.2,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,0.015873015873015872,0
STF-001918,1.39,102.8,-12.8,C1CCC(CC1)(C2=CC=CC=C2)C(=O)OCCN3CCOCC3,0.07894736842105263,0
STF-001918,2.78,118.2,-10.4,C1CCC(CC1)(C2=CC=CC=C2)C(=O)OCCN3CCOCC3,0.07894736842105263,0
STF-001918,5.56,92.0,10.8,C1CCC(CC1)(C2=CC=CC=C2)C(=O)OCCN3CCOCC3,0.07894736842105263,0
STF-001918,11.11,125.7,19.0,C1CCC(CC1)(C2=CC=CC=C2)C(=O)OCCN3CCOCC3,0.07894736842105263,0
STF-001918,22.22,80.2,12.1,C1CCC(CC1)(C2=CC=CC=C2)C(=O)OCCN3CCOCC3,0.07894736842105263,0
STF-001839,1.39,88.2,-20.4,COC(=O)C(CCCN=C(N)N[N+](=O)[O-])N,0.12135922330097088,0
STF-001839,2.78,136.6,-6.8,COC(=O)C(CCCN=C(N)N[N+](=O)[O-])N,0.12135922330097088,1
STF-001839,5.56,95.5,11.7,COC(=O)C(CCCN=C(N)N[N+](=O)[O-])N,0.12135922330097088,0
STF-001839,11.11,110.8,-1.0,COC(=O)C(CCCN=C(N)N[N+](=O)[O-])N,0.12135922330097088,0
STF-001839,22.22,150.3,7.5,COC(=O)C(CCCN=C(N)N[N+](=O)[O-])N,0.12135922330097088,1
STF-001840,1.39,92.1,-17.5,CCCCN1CCC(CC1)N2C3=CC=CC=C3NC2=O,0.015503875968992248,0
STF-001840,2.78,54.7,-11.3,CCCCN1CCC(CC1)N2C3=CC=CC=C3NC2=O,0.015503875968992248,-1
STF-001840,5.56,115.3,-3.3,CCCCN1CCC(CC1)N2C3=CC=CC=C3NC2=O,0.015503875968992248,0
STF-001840,11.11,86.5,-7.6,CCCCN1CCC(CC1)N2C3=CC=CC=C3NC2=O,0.015503875968992248,0
STF-001840,22.22,126.4,13.1,CCCCN1CCC(CC1)N2C3=CC=CC=C3NC2=O,0.015503875968992248,0
